Ticker,LiquidityStatus,LiquidityScore,LiquidityInputsUsed,LiquidityBlindSpots,AvgVolume20D,AvgDollarVolume20D,LatestClose,LatestVolume,VolumeTrend5DVs20D,VolatilityProxy20D,MissingDataFields,Reason
LPBB,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LPBB has no valid local price/volume rows, so liquidity context is unavailable."
LPCN,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LPCN has no valid local price/volume rows, so liquidity context is unavailable."
LPCV,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LPCV has no valid local price/volume rows, so liquidity context is unavailable."
LPLA,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LPLA has no valid local price/volume rows, so liquidity context is unavailable."
LPRO,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LPRO has no valid local price/volume rows, so liquidity context is unavailable."
LPSN,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LPSN has no valid local price/volume rows, so liquidity context is unavailable."
LPTH,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LPTH has no valid local price/volume rows, so liquidity context is unavailable."
LQDA,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LQDA has no valid local price/volume rows, so liquidity context is unavailable."
LQDT,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LQDT has no valid local price/volume rows, so liquidity context is unavailable."
LRCX,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LRCX has no valid local price/volume rows, so liquidity context is unavailable."
LRHC,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LRHC has no valid local price/volume rows, so liquidity context is unavailable."
LRMR,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LRMR has no valid local price/volume rows, so liquidity context is unavailable."
LSAK,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LSAK has no valid local price/volume rows, so liquidity context is unavailable."
LSBK,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LSBK has no valid local price/volume rows, so liquidity context is unavailable."
LSCC,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LSCC has no valid local price/volume rows, so liquidity context is unavailable."
LSE,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LSE has no valid local price/volume rows, so liquidity context is unavailable."
LSH,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LSH has no valid local price/volume rows, so liquidity context is unavailable."
LSTA,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LSTA has no valid local price/volume rows, so liquidity context is unavailable."
LSTR,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LSTR has no valid local price/volume rows, so liquidity context is unavailable."
LTBR,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LTBR has no valid local price/volume rows, so liquidity context is unavailable."
LTRN,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LTRN has no valid local price/volume rows, so liquidity context is unavailable."
LTRX,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LTRX has no valid local price/volume rows, so liquidity context is unavailable."
LUCD,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LUCD has no valid local price/volume rows, so liquidity context is unavailable."
LUCY,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LUCY has no valid local price/volume rows, so liquidity context is unavailable."
LULU,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LULU has no valid local price/volume rows, so liquidity context is unavailable."
LUNG,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LUNG has no valid local price/volume rows, so liquidity context is unavailable."
LUNR,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LUNR has no valid local price/volume rows, so liquidity context is unavailable."
LUV,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LUV has no valid local price/volume rows, so liquidity context is unavailable."
LVLU,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LVLU has no valid local price/volume rows, so liquidity context is unavailable."
LVO,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LVO has no valid local price/volume rows, so liquidity context is unavailable."
LVS,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LVS has no valid local price/volume rows, so liquidity context is unavailable."
LWAC,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LWAC has no valid local price/volume rows, so liquidity context is unavailable."
LWAY,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LWAY has no valid local price/volume rows, so liquidity context is unavailable."
LWLG,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LWLG has no valid local price/volume rows, so liquidity context is unavailable."
LXEO,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LXEO has no valid local price/volume rows, so liquidity context is unavailable."
LXRX,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LXRX has no valid local price/volume rows, so liquidity context is unavailable."
LYB,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LYB has no valid local price/volume rows, so liquidity context is unavailable."
LYEL,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LYEL has no valid local price/volume rows, so liquidity context is unavailable."
LYFT,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LYFT has no valid local price/volume rows, so liquidity context is unavailable."
LYTS,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LYTS has no valid local price/volume rows, so liquidity context is unavailable."
LYV,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LYV has no valid local price/volume rows, so liquidity context is unavailable."
LZ,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LZ has no valid local price/volume rows, so liquidity context is unavailable."
LZMH,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"LZMH has no valid local price/volume rows, so liquidity context is unavailable."
MA,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MA has no valid local price/volume rows, so liquidity context is unavailable."
MAA,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MAA has no valid local price/volume rows, so liquidity context is unavailable."
MAAS,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MAAS has no valid local price/volume rows, so liquidity context is unavailable."
MACI,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MACI has no valid local price/volume rows, so liquidity context is unavailable."
MAGH,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MAGH has no valid local price/volume rows, so liquidity context is unavailable."
MAKO,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MAKO has no valid local price/volume rows, so liquidity context is unavailable."
MAMA,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MAMA has no valid local price/volume rows, so liquidity context is unavailable."
MAMK,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MAMK has no valid local price/volume rows, so liquidity context is unavailable."
MAMO,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MAMO has no valid local price/volume rows, so liquidity context is unavailable."
MANH,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MANH has no valid local price/volume rows, so liquidity context is unavailable."
MAR,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MAR has no valid local price/volume rows, so liquidity context is unavailable."
MARA,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MARA has no valid local price/volume rows, so liquidity context is unavailable."
MAS,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MAS has no valid local price/volume rows, so liquidity context is unavailable."
MASI,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MASI has no valid local price/volume rows, so liquidity context is unavailable."
MASK,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MASK has no valid local price/volume rows, so liquidity context is unavailable."
MASS,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MASS has no valid local price/volume rows, so liquidity context is unavailable."
MAT,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MAT has no valid local price/volume rows, so liquidity context is unavailable."
MATH,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MATH has no valid local price/volume rows, so liquidity context is unavailable."
MATW,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MATW has no valid local price/volume rows, so liquidity context is unavailable."
MAYS,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MAYS has no valid local price/volume rows, so liquidity context is unavailable."
MAZE,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MAZE has no valid local price/volume rows, so liquidity context is unavailable."
MB,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MB has no valid local price/volume rows, so liquidity context is unavailable."
MBAI,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MBAI has no valid local price/volume rows, so liquidity context is unavailable."
MBAV,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MBAV has no valid local price/volume rows, so liquidity context is unavailable."
MBBC,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MBBC has no valid local price/volume rows, so liquidity context is unavailable."
MBIN,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MBIN has no valid local price/volume rows, so liquidity context is unavailable."
MBIO,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MBIO has no valid local price/volume rows, so liquidity context is unavailable."
MBLY,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MBLY has no valid local price/volume rows, so liquidity context is unavailable."
MBOT,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MBOT has no valid local price/volume rows, so liquidity context is unavailable."
MBRX,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MBRX has no valid local price/volume rows, so liquidity context is unavailable."
MBUU,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MBUU has no valid local price/volume rows, so liquidity context is unavailable."
MBVI,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MBVI has no valid local price/volume rows, so liquidity context is unavailable."
MBWM,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MBWM has no valid local price/volume rows, so liquidity context is unavailable."
MBX,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MBX has no valid local price/volume rows, so liquidity context is unavailable."
MCBS,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MCBS has no valid local price/volume rows, so liquidity context is unavailable."
MCD,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MCD has no valid local price/volume rows, so liquidity context is unavailable."
MCFT,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MCFT has no valid local price/volume rows, so liquidity context is unavailable."
MCGA,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MCGA has no valid local price/volume rows, so liquidity context is unavailable."
MCHB,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MCHB has no valid local price/volume rows, so liquidity context is unavailable."
MCHP,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MCHP has no valid local price/volume rows, so liquidity context is unavailable."
MCHX,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MCHX has no valid local price/volume rows, so liquidity context is unavailable."
MCK,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MCK has no valid local price/volume rows, so liquidity context is unavailable."
MCO,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MCO has no valid local price/volume rows, so liquidity context is unavailable."
MCRB,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MCRB has no valid local price/volume rows, so liquidity context is unavailable."
MCRI,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MCRI has no valid local price/volume rows, so liquidity context is unavailable."
MCTA,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MCTA has no valid local price/volume rows, so liquidity context is unavailable."
MDAI,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MDAI has no valid local price/volume rows, so liquidity context is unavailable."
MDB,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MDB has no valid local price/volume rows, so liquidity context is unavailable."
MDBH,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MDBH has no valid local price/volume rows, so liquidity context is unavailable."
MDCX,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MDCX has no valid local price/volume rows, so liquidity context is unavailable."
MDGL,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MDGL has no valid local price/volume rows, so liquidity context is unavailable."
MDIA,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MDIA has no valid local price/volume rows, so liquidity context is unavailable."
MDLN,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MDLN has no valid local price/volume rows, so liquidity context is unavailable."
MDLZ,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MDLZ has no valid local price/volume rows, so liquidity context is unavailable."
MDRR,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MDRR has no valid local price/volume rows, so liquidity context is unavailable."
MDT,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MDT has no valid local price/volume rows, so liquidity context is unavailable."
MDWD,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MDWD has no valid local price/volume rows, so liquidity context is unavailable."
MDXG,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MDXG has no valid local price/volume rows, so liquidity context is unavailable."
MDXH,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MDXH has no valid local price/volume rows, so liquidity context is unavailable."
MEDP,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MEDP has no valid local price/volume rows, so liquidity context is unavailable."
MEGL,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MEGL has no valid local price/volume rows, so liquidity context is unavailable."
MEHA,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MEHA has no valid local price/volume rows, so liquidity context is unavailable."
MELI,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MELI has no valid local price/volume rows, so liquidity context is unavailable."
MENS,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MENS has no valid local price/volume rows, so liquidity context is unavailable."
MEOH,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MEOH has no valid local price/volume rows, so liquidity context is unavailable."
MERC,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MERC has no valid local price/volume rows, so liquidity context is unavailable."
MESH,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MESH has no valid local price/volume rows, so liquidity context is unavailable."
MET,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MET has no valid local price/volume rows, so liquidity context is unavailable."
META,Liquid,80,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",16176685.0,9998141835.481873,610.260009765625,11671600.0,-0.2334684145731959,0.020816048035015362,,"META liquidity status is Liquid using local close and volume rows only. Average 20-day dollar volume is 9,998,141,835 when calculable."
METC,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"METC has no valid local price/volume rows, so liquidity context is unavailable."
METCB,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"METCB has no valid local price/volume rows, so liquidity context is unavailable."
MEVO,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MEVO has no valid local price/volume rows, so liquidity context is unavailable."
MFI,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MFI has no valid local price/volume rows, so liquidity context is unavailable."
MFIC,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MFIC has no valid local price/volume rows, so liquidity context is unavailable."
MFIN,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MFIN has no valid local price/volume rows, so liquidity context is unavailable."
MGEE,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MGEE has no valid local price/volume rows, so liquidity context is unavailable."
MGIH,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MGIH has no valid local price/volume rows, so liquidity context is unavailable."
MGM,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MGM has no valid local price/volume rows, so liquidity context is unavailable."
MGN,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MGN has no valid local price/volume rows, so liquidity context is unavailable."
MGNI,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MGNI has no valid local price/volume rows, so liquidity context is unavailable."
MGNX,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MGNX has no valid local price/volume rows, so liquidity context is unavailable."
MGPI,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MGPI has no valid local price/volume rows, so liquidity context is unavailable."
MGRC,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MGRC has no valid local price/volume rows, so liquidity context is unavailable."
MGRT,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MGRT has no valid local price/volume rows, so liquidity context is unavailable."
MGRX,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MGRX has no valid local price/volume rows, so liquidity context is unavailable."
MGTX,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MGTX has no valid local price/volume rows, so liquidity context is unavailable."
MGX,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MGX has no valid local price/volume rows, so liquidity context is unavailable."
MGYR,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MGYR has no valid local price/volume rows, so liquidity context is unavailable."
MIDD,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MIDD has no valid local price/volume rows, so liquidity context is unavailable."
MIMI,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MIMI has no valid local price/volume rows, so liquidity context is unavailable."
MIND,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MIND has no valid local price/volume rows, so liquidity context is unavailable."
MIRA,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MIRA has no valid local price/volume rows, so liquidity context is unavailable."
MIRM,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MIRM has no valid local price/volume rows, so liquidity context is unavailable."
MIST,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MIST has no valid local price/volume rows, so liquidity context is unavailable."
MITK,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MITK has no valid local price/volume rows, so liquidity context is unavailable."
MKC,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MKC has no valid local price/volume rows, so liquidity context is unavailable."
MKDW,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MKDW has no valid local price/volume rows, so liquidity context is unavailable."
MKLY,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MKLY has no valid local price/volume rows, so liquidity context is unavailable."
MKSI,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MKSI has no valid local price/volume rows, so liquidity context is unavailable."
MKTW,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MKTW has no valid local price/volume rows, so liquidity context is unavailable."
MKTX,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MKTX has no valid local price/volume rows, so liquidity context is unavailable."
MKZR,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MKZR has no valid local price/volume rows, so liquidity context is unavailable."
MLAA,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MLAA has no valid local price/volume rows, so liquidity context is unavailable."
MLAB,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MLAB has no valid local price/volume rows, so liquidity context is unavailable."
MLAC,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MLAC has no valid local price/volume rows, so liquidity context is unavailable."
MLCI,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MLCI has no valid local price/volume rows, so liquidity context is unavailable."
MLEC,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MLEC has no valid local price/volume rows, so liquidity context is unavailable."
MLGO,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MLGO has no valid local price/volume rows, so liquidity context is unavailable."
MLKN,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MLKN has no valid local price/volume rows, so liquidity context is unavailable."
MLM,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MLM has no valid local price/volume rows, so liquidity context is unavailable."
MLTX,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MLTX has no valid local price/volume rows, so liquidity context is unavailable."
MLYS,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MLYS has no valid local price/volume rows, so liquidity context is unavailable."
MMED,Insufficient Price Data,0,local close and volume,"bid-ask spread, order book depth, float turnover, market-impact estimate",,,,,,,prices,"MMED has no valid local price/volume rows, so liquidity context is unavailable."
